,area
0,92.1825259515571
1,92.93944636678201
2,90.11851211072664
3,86.80709342560553
4,83.89186851211073
5,86.25086505190312
6,92.34515570934256
7,92.6219723183391
8,89.6712802768166
9,86.49307958477509
10,83.70934256055364
11,88.74826989619378
12,93.280276816609
13,92.17387543252595
14,88.61764705882354
15,85.19204152249135
16,83.29411764705883
17,89.47318339100346
18,92.91089965397924
19,91.08650519031141
20,87.75086505190312
21,84.65657439446366
22,82.90397923875433
23,88.99740484429066
24,93.07698961937716
25,91.87024221453287
26,88.46539792387543
27,84.92560553633218
28,85.48529411764706
29,91.94809688581314
30,93.24221453287197
31,90.66435986159169
32,87.08391003460207
33,84.13927335640139
34,87.17560553633218
35,92.93944636678201
36,92.97837370242215
37,89.57698961937716
38,86.2863321799308
39,84.79065743944636
40,91.16782006920415
41,93.60207612456747
42,91.3901384083045
43,87.91695501730104
44,84.9204152249135
45,86.69117647058823
46,92.68425605536332
47,93.07093425605537
48,90.20069204152249
49,86.71799307958477
50,84.10726643598616
51,89.56055363321799
52,93.48269896193771
53,92.12716262975779
54,88.82612456747405
55,85.56055363321799
56,85.74913494809688
57,92.14965397923875
58,93.22750865051903
59,90.46280276816609
60,87.10726643598616
61,84.01297577854672
62,88.30709342560553
63,93.15397923875433
64,92.64792387543253
65,88.7863321799308
66,85.42906574394463
67,87.08477508650519
68,92.78892733564014
69,92.79065743944636
70,89.47491349480968
71,85.8719723183391
72,83.78287197231833
73,90.02768166089966
74,93.30017301038062
75,91.66089965397924
76,87.54411764705883
77,84.39965397923875
78,86.31314878892734
79,92.50951557093425
80,93.28719723183391
81,89.76557093425606
82,85.86505190311419
83,83.2015570934256
84,88.36418685121107
85,93.39792387543253
86,92.59861591695501
87,88.15397923875433
88,85.0121107266436
89,83.68685121107266
90,90.64100346020761
91,93.63148788927336
92,91.3901384083045
93,87.62110726643598
94,84.39532871972318
95,83.44290657439447
96,90.72318339100346
97,93.56833910034602
98,91.4083044982699
99,87.27249134948097
100,83.86937716262976
101,84.69204152249135
102,91.6219723183391
103,93.3538062283737
104,90.40051903114187
105,86.71107266435986
106,83.59688581314879
107,87.4204152249135
108,93.07785467128028
109,92.54152249134948
110,89.01989619377163
111,85.63235294117646
112,83.00346020761246
113,88.89792387543253
114,93.15051903114187
115,91.9333910034602
116,88.3840830449827
117,84.719723183391
118,83.54584775086505
119,90.52508650519032
120,93.36245674740485
121,91.18512110726644
122,87.2136678200692
123,83.71193771626298
124,86.18079584775087
125,92.47923875432527
126,93.04411764705883
127,89.20847750865052
128,85.54411764705883
129,84.05709342560553
130,90.89273356401384
131,93.60553633217994
132,91.55795847750865
133,87.65570934256056
134,84.3901384083045
135,86.10034602076125
136,92.77162629757785
137,93.10553633217994
138,89.70588235294117
139,85.9515570934256
140,83.97664359861592
141,90.66349480968859
142,93.8780276816609
143,91.69809688581314
144,87.84688581314879
145,84.4818339100346
146,85.94377162629758
147,92.7378892733564
148,93.35726643598616
149,89.98961937716263
150,86.29411764705883
151,83.6825259515571
152,89.99048442906575
153,93.98961937716263
154,92.41435986159169
155,88.32179930795847
156,84.95934256055364
157,85.58477508650519
158,92.64792387543253
159,93.70847750865052
160,90.61678200692042
161,86.66435986159169
162,83.91868512110727
163,90.01384083044982
164,94.3053633217993
165,92.60640138408304
166,88.590830449827
167,85.05882352941177
168,86.40138408304499
169,93.33131487889273
170,93.56141868512111
171,90.40570934256056
172,86.70069204152249
173,84.13581314878893
174,91.11678200692042
175,94.16262975778547
176,92.08650519031141
177,88.56401384083046
178,84.62024221453287
179,86.77076124567473
180,93.50086505190312
181,93.49048442906575
182,90.40570934256056
183,86.61505190311419
184,83.58304498269896
185,88.37024221453287
186,93.80363321799308
187,93.12110726643598
188,89.43598615916954
189,85.82352941176471
190,83.74307958477509
191,90.9325259515571
192,93.89186851211073
193,92.07612456747405
194,88.8044982698962
195,85.16349480968859
196,86.77508650519032
197,93.03287197231833
198,92.93858131487889
199,90.58737024221453
200,87.09429065743944
201,84.17474048442907
202,90.2742214532872
203,93.38321799307958
204,92.6280276816609
205,89.20847750865052
206,85.70069204152249
207,86.07785467128028
208,92.94896193771626
209,93.32179930795847
210,91.11937716262976
211,87.469723183391
212,84.20069204152249
213,88.58044982698962
214,93.38235294117646
215,93.02681660899654
216,89.76124567474048
217,86.03114186851211
218,86.25346020761246
219,92.72923875432527
220,93.03806228373702
221,91.1955017301038
222,87.31487889273356
223,84.60640138408304
224,90.67733564013841
225,93.0977508650519
226,91.97231833910034
227,88.5666089965398
228,84.98096885813149
229,88.27854671280276
230,92.87370242214533
231,92.74221453287197
232,89.9636678200692
233,86.20069204152249
234,85.42820069204153
235,91.94982698961938
236,93.20242214532873
237,91.41435986159169
238,87.81055363321799
239,84.62543252595155
240,87.88927335640139
241,92.96885813148789
242,92.81487889273356
243,89.17820069204153
244,86.23615916955018
245,85.07525951557093
246,91.48010380622837
247,93.0787197231834
248,90.90570934256056
249,87.3840830449827
250,84.409169550173
251,88.36418685121107
252,92.78373702422145
253,92.63235294117646
254,88.86505190311419
255,85.92387543252595
256,85.0121107266436
257,91.34861591695501
258,93.1955017301038
259,91.03546712802768
260,87.94723183391004
261,85.13754325259515
262,90.36072664359861
263,93.15484429065744
264,92.27595155709342
265,88.83737024221453
266,85.85034602076125
267,86.4455017301038
268,92.01989619377163
269,92.99567474048443
270,90.67820069204153
271,87.5977508650519
272,84.85467128027682
273,89.68944636678201
274,93.18079584775087
275,92.45934256055364
276,89.24307958477509
277,86.05882352941177
278,86.45415224913495
279,92.2863321799308
280,93.15743944636678
281,90.8901384083045
282,87.77941176470588
283,85.79930795847751
284,91.54065743944636
285,93.51730103806229
286,91.71020761245674
287,88.53546712802768
288,85.04930795847751
289,89.03114186851211
290,93.5423875432526
291,92.4567474048443
292,89.3053633217993
293,86.2136678200692
294,84.08910034602076
295,90.590830449827
296,93.54152249134948
297,91.56141868512111
298,88.41176470588235
299,85.11851211072664
